link,price,year,mileage,title,fuel_type,gearbox,isPrivateSeller,Version,Color,Transmission,Country,Original_owner,No_accident,Type,Capacity,Power
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-bezwypadek-panorama-multi-beam-2xamg-naglosnienie-ID6HaPqq.html,125 000,2020,121 000 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Biały",,"Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 461 cm3,116 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-linia-amg-dach-panoramiczny-multibeam-led-ID6H6WWS.html,201 966,2024,5 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-leasing-105-5-lease-drive-od-1345-75zl-netto-miesiecznie-ID6H6WWr.html,206 085,2024,5 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny",,"Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-premium-multibeam-led-dach-panoramiczny-kamery-360-ID6GWu9j.html,219 198,2024,5 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-polska-fv23-gwarancja-serwisowa-amg-line-94-227-netto-ID6GRO7X.html,115 899,2020,165 313 km,Mercedes-Benz CLA 220 d AMG Line 8G-DCT,Diesel,Automatyczna,?,"Wersja
220 d AMG Line 8G-DCT","Kolor
Biały",,,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-220d-amg-line-190ps-virtual-ambiente-panorama-blis-kamera360-ID6HaOC3.html,109 900,2020,151 000 km,Mercedes-Benz CLA 220 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
220 d AMG Line 8G-DCT","Kolor
Inny kolor","Front","Kraj pochodzenia
Niemcy",,"Bezwypadkowy
Tak",Kombi,1 950 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H7XLX.html,193 078,2024,5 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-amg-line-panorama-led-kamera-faktura-vat23-ID6GAPPM.html,159 900,2021,56 164 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-wyprzedaz-rocznika-2025-promocyjne-finansowanie-ID6H4WZY.html,199 900,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Inny kolor",,"Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shooting-brake-pamiec-foteli-multibeam-led-faktura-vat23-ID6GTsIt.html,149 900,2024,5 614 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-line-premium-night-wyprzedaz-rocznika-2024-mb-motors-ID6GZytm.html,204 900,2024,10 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Srebrny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 333 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220d-4m-na-gwarancji-fabrycznej-do-08-2026-ID6H6n3M.html,117 500,2021,136 000 km,Mercedes-Benz CLA 220 d 4-Matic Progressive 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
220 d 4-Matic Progressive 8G-DCT","Kolor
Srebrny","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-180-progresive-bezowa-tapicerka-wyprzedaz-rocznika-2024-ID6GgGZK.html,179 900,2024,10 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 333 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GROQ8.html,199 957,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Srebrny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-shooting-brake-pakiet-amg-night-premium-plus-fv-23-ID6GTryC.html,189 900,2023,20 990 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-dostepny-od-reki-ID6GUjAY.html,214 900,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla200-amg-line-od-dealera-z-polskiego-salonu-fv23-gwarancja-ID6H5RsI.html,184 900,2024,21 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny",,"Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-line-salon-pl-parktronic-gwarancja-fv23-ID6H5RrM.html,184 900,2024,21 800 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-amg-line-kamera-advantage-ID6GIZTZ.html,145 000,2023,38 135 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-polski-salon-cesja-2024r-demo-gwarancja-23-amg-ceramika-folia-ppf-ID6H8hHU.html,169 152,2024,8 244 km,Mercedes-Benz CLA 200 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-jedyny-taki-cla-220d-190km-amg-line-panorama-grill-panamerica-ID6H0uB9.html,139 900,2020,130 000 km,Mercedes-Benz CLA 220 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
220 d AMG Line 8G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Szwecja",,"Bezwypadkowy
Tak",Sedan,1 950 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-linia-amg-keyless-go-pakiet-night-apple-carplay-ID6GX3EM.html,187 714,2024,4 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Niebieski","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GWdNc.html,222 348,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H7RNQ.html,241 760,2024,5 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
250 4-Matic AMG Line 7G-DCT","Kolor
Niebieski","4matic","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-line-navi-full-led-skora-alu-18-perlowy-kamera-2020-ID6HaNf0.html,95 900,2020,132 000 km,Mercedes-Benz CLA 200 Shooting Brake 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE,"Wersja
200 Shooting Brake 7G-DCT AMG Line","Kolor
Biały","Napęd
Na tylne koła",,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-line-salon-pl-kamera-pamiec-foteli-fv-23-gwarancja-ID6H6N1S.html,184 900,2024,26 500 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-keyless-go-kamera-cofania-thermatic-ID6GWiPb.html,186 397,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-kamera-cofania-keyless-go-ID6GN1rM.html,219 900,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","4matic","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-pakiet-amg-pakiet-night-premium-fv23-certified-ID6GQEOX.html,199 900,2024,14 700 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-fv23-carplay-kamera-cofania-led-keyless-go-ID6H3Ij4.html,174 900,2023,22 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały",,"Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-amg-line-salon-polska-faktura-vat-23-ID6GJ8oT.html,169 900,2023,16 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czerwony","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-kamera-cofania-keyless-go-ID6GGdyq.html,199 900,2024,1 922 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czerwony","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-220-4matic-dostepny-od-reki-ID6H7Qkq.html,228 709,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","4matic","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-dostepny-od-reki-ID6GSs30.html,190 734,2024,7 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-shooting-brake-pakiet-amg-night-premium-plus-fv-23-ID6GTlxB.html,189 900,2023,15 500 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-2-0-cdi-150km-amg-ledy-mat-super-stan-ID6GYtFY.html,107 900,2020,193 000 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Belgia",,"Bezwypadkowy
Tak",Sedan,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-lifting-keyless-night-pl-fv23-ID6H5MRE.html,179 900,2024,18 874 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-lifting-nowy-model-od-reki-martwe-pole-panorama-fv23-ID6H5MPY.html,169 900,2023,20 146 km,Mercedes-Benz CLA 200 4-Matic AMG Line 8G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 4-Matic AMG Line 8G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-4x4-2-0-224-km-amg-line-night-pakiet-2020r-warszawa-ID6FU5Xu.html,154 999,2020,59 000 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
250 4-Matic AMG Line 7G-DCT","Kolor
Czarny","4matic","Kraj pochodzenia
Stany Zjednoczone",,"Bezwypadkowy
Tak",Sedan,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200d-pakiet-amg-23-24-fv-23-ID6H6Ibs.html,189 900,2023,10 180 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-kamera-cofania-1-wlasciciel-fv-23-gwarancja-dostawa-ID6H6I7b.html,128 900,2022,46 442 km,Mercedes-Benz CLA 180 7G-DCT,Benzyna,Automatyczna,TRUE,"Wersja
180 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-200-amg-line-salon-polska-fv23-bezwypadkowy-ID6H5Lnh.html,189 900,2024,25 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-dostepny-od-reki-ID6GSqJ3.html,202 850,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-auta-premium-borowiec-gwarancja-6-mc-ID6GEC5Z.html,144 987,2021,25 000 km,Mercedes-Benz CLA 180 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-salon-polska-1-wlasciciel-serwis-aso-automat-vat-23-skora-ID6H6FhR.html,129 498,2021,32 037 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-220-4matic-amg-line-7g-dct-ID6GGOXc.html,142 750,2020,110 000 km,Mercedes-Benz CLA 220 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
220 AMG Line 7G-DCT","Kolor
Szary","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pierwszy-wlasciciel-auto-salon-polska-aktywna-gwarancja-producenta-ID6H5FR9.html,145 000,2022,54 215 km,Mercedes-Benz CLA 200 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pierwszy-wlasciciel-bezwypadkowy-bogate-wyposazenie-fv23-ID6GXype.html,175 900,2023,5 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-amg-shooting-brake-fv-23-ID6H7hIc.html,129 150,2020,84 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-gwarancja-fotele-amg-performance-advanced-fv23-ID6GRE3L.html,265 000,2021,38 513 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","4matic","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 991 cm3,421 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-2020r-cla-180d-manual-full-led-digital-oplacony-ID6H6jVU.html,68 900,2020,160 000 km,Mercedes-Benz CLA 180 d Shooting Brake Edition 2020,Diesel,Manualna,FALSE,"Wersja
180 d Shooting Brake Edition 2020","Kolor
Niebieski","Front","Kraj pochodzenia
Holandia",,"Bezwypadkowy
Tak",Kombi,1 461 cm3,116 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-sprzedam-ID6G7RtO.html,124 900,2021,52 000 km,Mercedes-Benz CLA 180 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 AMG Line 7G-DCT","Kolor
Czarny",,"Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-2020-cla-200-salon-polska-tylko-cesja-leasingu-okazja-ID6HaIea.html,127 900,2020,66 989 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-czerwien-night-wyprzedaz-rocznika-2024-mb-motors-pzn-ID6GKD9A.html,204 900,2024,10 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czerwony","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 333 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-polska-cla-220d-4-matic-190km-pakiet-amg-line-fv23-gw-fabryczna-ID6HaGT8.html,164 900,2022,39 000 km,Mercedes-Benz CLA 220 d 4-Matic AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
220 d 4-Matic AMG Line 8G-DCT","Kolor
Biały","4matic","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-coupe-ID6HaGI4.html,207 803,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,177 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-coupe-ID6HaGs6.html,206 900,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-progressive-bezwypadkowy-panorama-skora-automat-multibeam-led-18-ID6HaDXg.html,119 900,2022,92 008 km,Mercedes-Benz CLA 180 Shooting Brake 7G-DCT Progressive Line Advanced,Benzyna,Automatyczna,FALSE,"Wersja
180 Shooting Brake 7G-DCT Progressive Line Advanced","Kolor
Srebrny","Front","Kraj pochodzenia
Belgia",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-pakiet-amg-premium-plus-faktura-vat-23-emil-frey-select-ID6H5z8S.html,199 900,2024,17 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-z-fabryczna-gwarancja-do-2026r-fv23-amg-line-automat-ID6GeVUJ.html,149 000,2021,40 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-2xamg-gwarancja-salon-pl-vat23-ID6H6iRP.html,95 500,2021,99 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Srebrny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-drugi-wlasciciel-pierwszy-wlasciciel-mercedes-ID6H6nq4.html,149 000,2023,28 557 km,Mercedes-Benz CLA 180 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Sedan,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6H0LmN.html,193 931,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6H0Lmw.html,193 931,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Niebieski","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6H0LlW.html,193 931,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Szary",,"Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200d-coupe-8g-dct-dostepny-od-reki-ID6H0Pdw.html,195 102,2024,1 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Srebrny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-shooting-brake-7g-dct-dostepny-od-reki-ID6H0Ll2.html,211 639,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Srebrny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
